Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous regressor Model,Link prediction,link prediction topk,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma,k_out,lambda,density,feature
0.31666666666666665,0.24583333333333332,0.17083333333333334,0.2916666666666667,0.16666666666666666,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,fixed,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,vggish
0.23333333333333334,0.2625,0.17083333333333334,0.1875,0.225,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,vggish
0.25,0.1875,0.17083333333333334,0.6333333333333333,0.9875,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,fixed,-300.0,0.5,1.0,0.5,phon_art,filter,full,clique,1,1.0,1.0,vggish
0.2791666666666667,0.24166666666666667,0.16666666666666666,0.4083333333333333,0.2916666666666667,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_art,filter,full,clique,1,1.0,1.0,vggish
0.24166666666666667,0.225,0.16666666666666666,0.29583333333333334,0.35,0.1625,0.4708333333333333,0.0,0.0,0.0,0,0,0.1,-300.0,fixed,-300.0,0.5,1.0,0.5,phon_count,filter,full,clique,1,1.0,1.0,vggish
0.2875,0.2125,0.17083333333333334,0.2875,0.30833333333333335,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,phon_count,filter,full,clique,1,1.0,1.0,vggish
0.275,0.225,0.16666666666666666,0.3125,0.9291666666666667,0.125,0.5166666666666667,0.0,0.0,0.0,0,0,0.1,-300.0,fixed,-300.0,0.5,1.0,0.5,glove,filter,full,clique,1,1.0,1.0,vggish
0.225,0.2,0.17083333333333334,0.29583333333333334,0.4375,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,glove,filter,full,clique,1,1.0,1.0,vggish
0.25416666666666665,0.2,0.16666666666666666,0.25416666666666665,0.16666666666666666,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,fixed,-300.0,0.5,1.0,0.5,labse,filter,full,clique,1,1.0,1.0,yamnet
0.25416666666666665,0.2,0.16666666666666666,0.275,0.18333333333333332,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,labse,filter,full,clique,1,1.0,1.0,yamnet
0.475,0.25416666666666665,0.16666666666666666,0.29583333333333334,0.20416666666666666,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,fixed,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,yamnet
0.5083333333333333,0.23333333333333334,0.17083333333333334,0.2791666666666667,0.38333333333333336,0.1625,0.49583333333333335,0.0,0.0,0.0,0,0,0.1,-300.0,full_weighted,-300.0,0.5,1.0,0.5,allmini,filter,full,clique,1,1.0,1.0,yamnet
