Supervised Model,Unsupervised Model,Hibrid Model,Heterogeneous Model,Heterogeneous sage Model,Heterogeneous attention Model,Spectrogram Baseline,CNN Model,DNN Model,twa,num_n_h,mhg,num_n_a,ta,alpha,tw,msw,msa,mgw,mma
0.990625,0.984375,0.9875,0.93125,0.0,0.0,0.0,1.0,1.0,0.1,69.0,fixed,139.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.984375,0.9875,0.159375,0.0,0.0,0.0,1.0,1.0,0.1,74.0,dnn,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.990625,0.9875,0.73125,0.0,0.0,0.0,1.0,1.0,0.1,74.0,fixed,149.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.990625,0.9875,0.990625,0.984375,0.0,0.0,0.0,1.0,1.0,0.1,79.0,dnn,159.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.990625,0.9875,0.990625,0.584375,0.0,0.0,0.0,1.0,1.0,0.1,79.0,fixed,159.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.990625,0.990625,0.921875,0.0,0.0,0.0,1.0,1.0,0.1,84.0,dnn,169.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.9875,0.990625,0.284375,0.0,0.0,0.0,1.0,1.0,0.1,84.0,fixed,169.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.990625,0.990625,0.071875,0.0,0.0,0.0,1.0,1.0,0.1,89.0,dnn,179.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.99375,0.990625,0.946875,0.0,0.0,0.0,1.0,1.0,0.1,89.0,fixed,179.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.990625,0.990625,0.640625,0.0,0.0,0.0,1.0,1.0,0.1,94.0,dnn,189.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.99375,0.9875,0.990625,0.246875,0.0,0.0,0.0,1.0,1.0,0.1,94.0,fixed,189.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.9875,0.990625,0.10625,0.0,0.0,0.0,1.0,1.0,0.1,99.0,dnn,199.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.9875,0.990625,0.990625,0.99375,0.0,0.0,0.0,1.0,1.0,0.1,99.0,fixed,199.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.98125,0.98125,0.984375,0.0,0.0,0.0,1.0,0.940625,0.1,49.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.9625,0.98125,0.990625,0.0,0.0,0.0,1.0,0.940625,0.1,24.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.978125,0.98125,0.709375,0.0,0.0,0.0,1.0,0.940625,0.1,16.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.971875,0.98125,0.296875,0.0,0.0,0.0,1.0,0.940625,0.1,12.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.971875,0.98125,0.54375,0.0,0.0,0.0,1.0,0.940625,0.1,9.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.975,0.98125,0.4875,0.0,0.0,0.0,1.0,0.940625,0.1,49.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.971875,0.98125,0.296875,0.0,0.0,0.0,1.0,0.940625,0.1,24.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.971875,0.98125,0.896875,0.0,0.0,0.0,1.0,0.940625,0.1,16.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.975,0.98125,0.984375,0.0,0.0,0.0,1.0,0.940625,0.1,12.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.984375,0.98125,0.98125,0.81875,0.0,0.0,0.0,1.0,0.940625,0.1,9.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.98125,0.971875,0.9875,0.98125,0.0,0.0,0.0,1.0,0.996875,0.1,49.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.98125,0.96875,0.9875,0.990625,0.0,0.0,0.0,1.0,0.996875,0.1,24.0,dnn,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.98125,0.95,0.9875,0.8875,0.0,0.0,0.0,1.0,0.996875,0.1,49.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
0.98125,0.9625,0.9875,0.984375,0.0,0.0,0.0,1.0,0.996875,0.1,24.0,fixed,99.0,0.5,1.0,0.5,phon_count,knn,full,fixed
